DE_time_rms,DE_1XRatio,DE_2XRatio,DE_3XRatio,DE_time_smr,DE_time_skew,DE_time_ptp,DE_time_var,FE_time_rms,FE_1XRatio,FE_2XRatio,FE_3XRatio,FE_time_smr,FE_time_skew,FE_time_ptp,FE_time_var,label
0.2549489762552438,8.511531048224533e-05,3.723630453553976e-05,0.0008868777776940959,0.14695555809906202,-0.25172775956207283,1.8889581237524944,0.06491921401981511,0.2331162797253787,0.0001600855237309991,5.893804165609694e-05,0.002739177709199164,0.1567230113402972,-0.03081836446424494,1.3021709090909093,0.053346656869064056,3.0
0.27202179298361884,0.000646990647260588,0.00013350918820359428,0.0010035172043212103,0.16090867838365494,-0.01727630777299619,1.9570184431137725,0.07387006806517771,0.2403321238878139,0.0005442210707394729,0.00015896612718042992,0.0008277812601544355,0.1649007775643606,-0.18863928237841845,1.3405909090909092,0.05639079151710991,3.0
0.2555930672143865,0.00023678458498012242,0.0003052716070069004,0.0007516715685342659,0.15685605659106694,-0.2089079373431657,1.7380558882235528,0.06522834360884873,0.25158937223770755,0.0008781685402727187,0.00037855717907288663,0.0010410021747886188,0.1699926612322254,-0.15387935976577513,1.3553836363636365,0.062208311340205186,3.0
0.2661086223332814,7.389352754539536e-06,2.181109167132642e-05,0.0015224455048317852,0.1614162733233449,0.026587665726880958,1.7700556087824353,0.07051807341909815,0.2318878508732661,0.0009442356745091307,8.505605600425475e-05,0.0008600206782472768,0.1551687994738386,-0.2580704071330149,1.3722309090909088,0.052683557694694634,3.0
0.2748544282079748,0.00033700367824634336,0.0004909467547993669,6.509892128995653e-05,0.1615426877755294,0.01249285670270034,1.8996788423153688,0.0754609628757099,0.2469447137920777,0.0002958166289918477,1.3700315451608058e-05,0.000996027499146722,0.16971049643613462,-0.03505484501112584,1.3237436363636363,0.05973801357651076,3.0
0.2719723545221415,4.732740018230391e-05,0.00035724617737011456,0.0004455094642311164,0.16517565389626546,-0.0773263628124578,1.9591300998003995,0.07371716047080236,0.2377127060561366,0.0006916762230175183,0.00021085022751262452,9.08949644722212e-05,0.15726984030171082,-0.11213143899693152,1.2407400000000002,0.05568614213291698,3.0
0.27694359462213697,5.543934454590583e-05,0.0003470210877723633,0.0008854740738850149,0.16220552413366873,-0.0884797262521361,1.9763482235528944,0.07653324202547565,0.2449915670500601,0.001666074393702564,5.9578594040483116e-05,0.0010190485210595263,0.16931689662060062,-0.2381562784489003,1.3457272727272729,0.058702303315153775,3.0
0.2710565074657288,5.213364126363373e-05,0.0002489811578014738,0.0004470737707988968,0.15812274329278736,0.01656955704880369,1.7846747704590815,0.07338503873426505,0.2389965982285553,0.00038526691432207405,2.466642509086653e-05,0.00015429704621307285,0.15757478915667986,-0.1926961409086754,1.3387418181818178,0.05618960427635298,3.0
0.2851273800553107,0.0002250832687303733,6.326060094544088e-05,0.00043456484430248537,0.1669566848189995,0.08039240295308535,1.811963872255489,0.08118872632033,0.2399677206920245,0.0008742214296172324,0.00040508108595130603,0.0015356054160061226,0.16422243552190366,-0.10153893341982476,1.3249763636363636,0.05614416748344663,3.0
0.2609012850187127,3.3576315719047794e-05,4.329255584727052e-05,0.0007474557694836295,0.1594729262125208,-0.07916353030989624,1.6786046307385234,0.06792757882318165,0.23782185711049866,0.0006085647519191963,6.786729946144554e-05,0.0010045136196079477,0.16070240218600249,-0.2491656515873332,1.3613418181818178,0.05553991126212067,3.0
